Number of frames: 273
Frequency: 100
Units: rad/mm

Frame,Pen1_tip Rz,Pen1_tip Ry,Pen1_tip Rx,Pen1_tip x,Pen1_tip y,Pen1_tip z,Pen1_tip Error,Pen2_tip2 Rz,Pen2_tip2 Ry,Pen2_tip2 Rx,Pen2_tip2 x,Pen2_tip2 y,Pen2_tip2 z,Pen2_tip2 Error
1,-0.011389839,-0.296219230, 0.009915870,-307.841918945,-188.914474487,-2482.577636719, 0.025890227,,,,,,,,
2,-0.012631242,-0.294605136, 0.010257121,-307.882446289,-188.915359497,-2482.562744141, 0.027051678,,,,,,,,
3,-0.013807673,-0.292795599, 0.010980586,-307.908386230,-188.917831421,-2482.552001953, 0.026654115,,,,,,,,
4,-0.014782933,-0.291364044, 0.012518344,-307.888854980,-188.912536621,-2482.647460938, 0.027472351,,,,,,,,
5,-0.015405811,-0.289800107, 0.013094966,-307.873992920,-188.915557861,-2482.620605469, 0.024770038,,,,,,,,
6,-0.016053177,-0.287920117, 0.013930845,-307.849304199,-188.905929565,-2482.718017578, 0.025784222,,,,,,,,
7,-0.016604554,-0.286440790, 0.013537931,-307.846588135,-188.908721924,-2482.681884766, 0.026046036,,,,,,,,
8,-0.017203908,-0.284473389, 0.013002268,-307.851623535,-188.906463623,-2482.705322266, 0.026627440,,,,,,,,
9,-0.017674908,-0.282776386, 0.011708911,-307.870422363,-188.909835815,-2482.671630859, 0.025860773,,,,,,,,
10,-0.017905498,-0.280904531, 0.010683709,-307.864471436,-188.903701782,-2482.736572266, 0.026322706,,,,,,,,
11,-0.017572697,-0.278399318, 0.008922237,-307.835571289,-188.903213501,-2482.718750000, 0.026817067,,,,,,,,
12,-0.017232902,-0.275745720, 0.007248871,-307.805755615,-188.900756836,-2482.730224609, 0.027002623,,,,,,,,
13,-0.017094767,-0.272342265, 0.005482968,-307.791351318,-188.901885986,-2482.702880859, 0.027282497,,,,,,,,
14,-0.017484302,-0.269047916, 0.004232453,-307.790496826,-188.900558472,-2482.705566406, 0.026931187,,,,,,,,
15,-0.018375702,-0.266557425, 0.003182410,-307.830688477,-188.902023315,-2482.696533203, 0.026146451,,,,,,,,
16,-0.019210281,-0.264231950, 0.002567287,-307.861328125,-188.900299072,-2482.712158203, 0.026513476,,,,,,,,
17,-0.019395631,-0.262239188, 0.002065285,-307.849365234,-188.899597168,-2482.705810547, 0.026656615,,,,,,,,
18,-0.019171225,-0.261054933, 0.002081762,-307.816162109,-188.898101807,-2482.740966797, 0.026525177,,,,,,,,
19,-0.018681647,-0.260148972, 0.001818951,-307.789306641,-188.904525757,-2482.680175781, 0.025433494,,,,,,,,
20,-0.018406663,-0.258587062, 0.002324839,-307.768310547,-188.903305054,-2482.724365234, 0.024870336,,,,,,,,
21,-0.018429535,-0.257150710, 0.002817022,-307.760528564,-188.901947021,-2482.765625000, 0.025783855,,,,,,,,
22,-0.018672818,-0.255398333, 0.002970355,-307.764923096,-188.899703979,-2482.787597656, 0.026315728,,,,,,,,
23,-0.018960841,-0.253333032, 0.002710559,-307.760437012,-188.897750854,-2482.812744141, 0.025818991,,,,,,,,
24,-0.019163217,-0.250963211, 0.001678651,-307.772247314,-188.899185181,-2482.778076172, 0.024178581,,,,,,,,
25,-0.019306408,-0.248434827, 0.000666842,-307.782440186,-188.898254395,-2482.762451172, 0.025307395,,,,,,,,
26,-0.019411959,-0.246516094,-0.000156371,-307.790954590,-188.899032593,-2482.747314453, 0.025947042,,,,,,,,
27,-0.019436693,-0.245105460,-0.000583057,-307.789215088,-188.897933960,-2482.747314453, 0.026246389,,,,,,,,
28,-0.019487111,-0.244014949,-0.000634922,-307.794128418,-188.896209717,-2482.780273438, 0.024961170,,,,,,,,
29,-0.019289779,-0.242630512,-0.000549037,-307.789031982,-188.892684937,-2482.840087891, 0.026281787,,,,,,,,
30,-0.018652320,-0.241177335,-0.001106214,-307.763092041,-188.897872925,-2482.786621094, 0.025096612,,,,,,,,
31,-0.018068932,-0.240293667,-0.001467506,-307.730224609,-188.898147583,-2482.762451172, 0.024190735,,,,,,,,
32,-0.017888376,-0.238893792,-0.001599110,-307.726409912,-188.896835327,-2482.768066406, 0.025563950,,,,,,,,
33,-0.018121896,-0.237409458,-0.001521561,-307.730010986,-188.896316528,-2482.783935547, 0.025064476,,,,,,,,
34,-0.018692328,-0.236192629,-0.001217425,-307.733428955,-188.893218994,-2482.814208984, 0.025263827,,,,,,,,
35,-0.019604502,-0.234943360,-0.001013452,-307.774902344,-188.892028809,-2482.820312500, 0.024364837,,,,,,,,
36,-0.020174192,-0.233291939,-0.001135663,-307.805999756,-188.896423340,-2482.785156250, 0.022871716,,,,,,,,
37,-0.020173665,-0.230727986,-0.001038109,-307.821685791,-188.894485474,-2482.790527344, 0.024441777,,,,,,,,
38,-0.019362196,-0.227999628,-0.000919554,-307.785003662,-188.892074585,-2482.818603516, 0.024503956,,,,,,,,
39,-0.018201675,-0.224852666,-0.000956687,-307.751007080,-188.892333984,-2482.825195313, 0.025331091,,,,,,,,
40,-0.017035997,-0.222493827,-0.001069857,-307.706390381,-188.893539429,-2482.806640625, 0.023859130,,,,,,,,
41,-0.016328085,-0.219965771,-0.000875820,-307.696655273,-188.895111084,-2482.811523438, 0.023052486,,,,,,,,
42,-0.016116243,-0.217984036,-0.000717715,-307.727050781,-188.898101807,-2482.809082031, 0.023272997,,,,,,,,
43,-0.015938148,-0.216531813,-0.000415579,-307.735351563,-188.896621704,-2482.832763672, 0.022377586,,,,,,,,
44,-0.015592655,-0.215580314,-0.000470718,-307.726776123,-188.898498535,-2482.821777344, 0.023242487,,,,,,,,
45,-0.015370147,-0.214813679,-0.000443983,-307.725524902,-188.898529053,-2482.823974609, 0.024211783,,,,,,,,
46,-0.015404338,-0.213874891,-0.000429384,-307.739288330,-188.899551392,-2482.833740234, 0.024130816,,,,,,,,
47,-0.015428315,-0.211735621,-0.000622736,-307.757324219,-188.898345947,-2482.838623047, 0.023717128,,,,,,,,
48,-0.015247888,-0.209731817,-0.000955795,-307.744750977,-188.896392822,-2482.847412109, 0.022727177,,,,,,,,
49,-0.014897839,-0.207210720,-0.001745664,-307.756713867,-188.899826050,-2482.802246094, 0.023533547,,,,,,,,
50,-0.014246340,-0.205272898,-0.002270225,-307.730957031,-188.900192261,-2482.774658203, 0.023899050,,,,,,,,
51,-0.013712053,-0.203338742,-0.002031401,-307.698272705,-188.898162842,-2482.814208984, 0.023903312,,,,,,,,
52,-0.013578122,-0.201706514,-0.001566100,-307.690765381,-188.899887085,-2482.834716797, 0.023721157,,,,,,,,
53,-0.013962331,-0.200343266,-0.000937041,-307.703765869,-188.896362305,-2482.879638672, 0.023530575,,,,,,,,
54,-0.014506685,-0.199330002,-0.000914920,-307.725585938,-188.900711060,-2482.847656250, 0.022634298,,,,,,,,
55,-0.015005847,-0.198802829,-0.000663256,-307.721588135,-188.895492554,-2482.898193359, 0.023365637,,,,,,,,
56,-0.015496910,-0.198492751,-0.001144624,-307.737976074,-188.896972656,-2482.851806641, 0.024550023,,,,,,,,
57,-0.015764490,-0.198066369,-0.001516569,-307.725677490,-188.897491455,-2482.845947266, 0.024620069,,,,,,,,
58,-0.016120646,-0.198150635,-0.001961180,-307.723785400,-188.898147583,-2482.830566406, 0.023786619,,,,,,,,
59,-0.016500669,-0.197475284,-0.001974561,-307.721435547,-188.892852783,-2482.891113281, 0.025331257,,,,,,,,
60,-0.016801482,-0.197331876,-0.002432476,-307.721313477,-188.895477295,-2482.856445313, 0.024890952,,,,,,,,
61,-0.016995478,-0.197219715,-0.002506161,-307.700805664,-188.892929077,-2482.872802734, 0.025017664,,,,,,,,
62,-0.017283710,-0.196904495,-0.002566713,-307.706634521,-188.892913818,-2482.889160156, 0.024247913,,,,,,,,
63,-0.017615506,-0.196641192,-0.002577422,-307.704406738,-188.889816284,-2482.915039063, 0.024325298,,,,,,,,
64,-0.017875649,-0.196678594,-0.003122219,-307.707489014,-188.893798828,-2482.849121094, 0.023503166,,,,,,,,
65,-0.018222837,-0.196283787,-0.003216389,-307.724853516,-188.893875122,-2482.862304688, 0.024996569,,,,,,,,
66,-0.018478824,-0.196177021,-0.003251996,-307.735748291,-188.891937256,-2482.871093750, 0.024680173,,,,,,,,
67,-0.018574050,-0.196314067,-0.002825883,-307.725128174,-188.887924194,-2482.932373047, 0.025614893,,,,,,,,
68,-0.018452462,-0.196467564,-0.003082298,-307.701019287,-188.893005371,-2482.881347656, 0.024212871,,,,,,,,
