Number of frames: 301
Frequency: 100
Units: rad/mm

Frame,Pen1_tip Rz,Pen1_tip Ry,Pen1_tip Rx,Pen1_tip x,Pen1_tip y,Pen1_tip z,Pen1_tip Error,Pen2_tip2 Rz,Pen2_tip2 Ry,Pen2_tip2 Rx,Pen2_tip2 x,Pen2_tip2 y,Pen2_tip2 z,Pen2_tip2 Error
1, 0.032324217,-0.179431006,-0.063499458,-309.638305664,-188.264923096,-2565.618896484, 0.026381878,,,,,,,,
2, 0.032075640,-0.178869292,-0.063514397,-309.637756348,-188.264434814,-2565.617919922, 0.025763376,,,,,,,,
3, 0.031735156,-0.178668156,-0.063782826,-309.662017822,-188.265853882,-2565.564208984, 0.024785798,,,,,,,,
4, 0.031487186,-0.178685874,-0.063210063,-309.665466309,-188.264877319,-2565.639892578, 0.025742255,,,,,,,,
5, 0.031579159,-0.178491279,-0.062896132,-309.642089844,-188.263397217,-2565.646484375, 0.025209386,,,,,,,,
6, 0.031624254,-0.178389311,-0.062714733,-309.637847900,-188.263031006,-2565.611572266, 0.024801556,,,,,,,,
7, 0.031548649,-0.178435087,-0.062159795,-309.642608643,-188.262725830,-2565.631347656, 0.024418468,,,,,,,,
8, 0.031430412,-0.178452343,-0.061667930,-309.652923584,-188.263000488,-2565.620849609, 0.025013719,,,,,,,,
9, 0.031447455,-0.178448156,-0.061434627,-309.646423340,-188.263427734,-2565.587646484, 0.023556329,,,,,,,,
10, 0.031401824,-0.178092778,-0.061029587,-309.638000488,-188.262710571,-2565.625244141, 0.024165550,,,,,,,,
11, 0.031277031,-0.178194627,-0.061139852,-309.642486572,-188.263122559,-2565.628417969, 0.024553264,,,,,,,,
12, 0.031112190,-0.177983955,-0.061413690,-309.648468018,-188.261993408,-2565.625244141, 0.024927057,,,,,,,,
13, 0.030985469,-0.177617058,-0.061966274,-309.650878906,-188.263504028,-2565.561035156, 0.024589645,,,,,,,,
14, 0.030799085,-0.177601770,-0.061970863,-309.649780273,-188.262908936,-2565.571777344, 0.024997385,,,,,,,,
15, 0.030591451,-0.177747160,-0.061952785,-309.656616211,-188.263488770,-2565.550781250, 0.025010016,,,,,,,,
16, 0.030477047,-0.177591994,-0.061464828,-309.647186279,-188.263992310,-2565.601806641, 0.024594296,,,,,,,,
17, 0.030483421,-0.177761331,-0.061271813,-309.642364502,-188.264266968,-2565.610107422, 0.024231508,,,,,,,,
18, 0.030582003,-0.177812740,-0.061618615,-309.634063721,-188.265640259,-2565.562744141, 0.023678867,,,,,,,,
19, 0.030546224,-0.177917004,-0.061697960,-309.622558594,-188.264343262,-2565.592041016, 0.024462407,,,,,,,,
20, 0.030366795,-0.177873179,-0.062072936,-309.623352051,-188.264358521,-2565.588623047, 0.025347764,,,,,,,,
21, 0.030052794,-0.177802205,-0.062488656,-309.638031006,-188.264999390,-2565.563964844, 0.025303869,,,,,,,,
22, 0.029740220,-0.178241029,-0.062570952,-309.645385742,-188.264678955,-2565.558349609, 0.025293216,,,,,,,,
23, 0.029483968,-0.178245798,-0.062464785,-309.643371582,-188.264785767,-2565.549316406, 0.025707701,,,,,,,,
24, 0.029226992,-0.178285375,-0.061968669,-309.648345947,-188.265655518,-2565.583251953, 0.025655584,,,,,,,,
25, 0.029082319,-0.178473994,-0.061734665,-309.648193359,-188.265182495,-2565.576660156, 0.025517166,,,,,,,,
26, 0.028974937,-0.178446054,-0.061489165,-309.653198242,-188.266098022,-2565.579589844, 0.025781885,,,,,,,,
27, 0.029064314,-0.178435206,-0.061569951,-309.639801025,-188.266204834,-2565.544189453, 0.024443351,,,,,,,,
28, 0.029038869,-0.178434193,-0.061365370,-309.628723145,-188.265289307,-2565.560058594, 0.023915853,,,,,,,,
29, 0.028920056,-0.178184465,-0.061201647,-309.624328613,-188.263275146,-2565.575927734, 0.025801029,,,,,,,,
30, 0.028670382,-0.177919567,-0.061307460,-309.635192871,-188.265106201,-2565.536376953, 0.024786985,,,,,,,,
31, 0.028368691,-0.177801177,-0.061231364,-309.643829346,-188.265899658,-2565.523681641, 0.023485441,,,,,,,,
32, 0.028087381,-0.177190840,-0.061043035,-309.655120850,-188.265258789,-2565.518310547, 0.023885386,,,,,,,,
33, 0.027908053,-0.177633047,-0.060537107,-309.656097412,-188.264739990,-2565.560302734, 0.023944831,,,,,,,,
34, 0.027927091,-0.177577540,-0.060318943,-309.662628174,-188.265579224,-2565.542968750, 0.025611736,,,,,,,,
35, 0.028166799,-0.178001314,-0.060073175,-309.641998291,-188.265396118,-2565.538330078, 0.024789892,,,,,,,,
