Number of frames: 291
Frequency: 100
Units: rad/mm

Frame,Pen1_tip Rz,Pen1_tip Ry,Pen1_tip Rx,Pen1_tip x,Pen1_tip y,Pen1_tip z,Pen1_tip Error,Pen2_tip2 Rz,Pen2_tip2 Ry,Pen2_tip2 Rx,Pen2_tip2 x,Pen2_tip2 y,Pen2_tip2 z,Pen2_tip2 Error
1, 0.017404456, 0.086829700,-0.062630862,-271.817749023,-188.619277954,-2572.590576172, 0.011548838,,,,,,,,
2, 0.018725958, 0.086615197,-0.061432134,-271.765258789,-188.622146606,-2572.551025391, 0.011224053,,,,,,,,
3, 0.019420419, 0.085763432,-0.059784506,-271.750671387,-188.621841431,-2572.602539063, 0.011984547,,,,,,,,
4, 0.019329526, 0.085637987,-0.058603648,-271.772399902,-188.623580933,-2572.625976563, 0.011942430,,,,,,,,
5, 0.018792085, 0.085807011,-0.057959285,-271.810028076,-188.625137329,-2572.626464844, 0.012287478,,,,,,,,
6, 0.018285966, 0.086135887,-0.057845637,-271.825592041,-188.625396729,-2572.600585938, 0.012542448,,,,,,,,
7, 0.017919287, 0.086286098,-0.058068711,-271.830261230,-188.624710083,-2572.582275391, 0.012272262,,,,,,,,
8, 0.017780241, 0.086469710,-0.058659080,-271.819274902,-188.623565674,-2572.549072266, 0.012131375,,,,,,,,
9, 0.017735479, 0.086680435,-0.059029404,-271.810760498,-188.622543335,-2572.569335938, 0.012617007,,,,,,,,
10, 0.017551566, 0.087135181,-0.059498791,-271.824829102,-188.623382568,-2572.577880859, 0.011600298,,,,,,,,
11, 0.017304886, 0.087230429,-0.060287017,-271.838867188,-188.624145508,-2572.532958984, 0.010375279,,,,,,,,
12, 0.017204374, 0.087558188,-0.060787588,-271.833190918,-188.623535156,-2572.534179688, 0.010512814,,,,,,,,
13, 0.017061651, 0.087921776,-0.061225910,-271.835601807,-188.622482300,-2572.538574219, 0.010626438,,,,,,,,
14, 0.016916418, 0.088086650,-0.061579339,-271.834197998,-188.621322632,-2572.546142578, 0.010967274,,,,,,,,
15, 0.016765645, 0.088454530,-0.061665487,-271.826995850,-188.621963501,-2572.584716797, 0.012440132,,,,,,,,
16, 0.016386431, 0.088394158,-0.061947536,-271.840972900,-188.621002197,-2572.570556641, 0.010491082,,,,,,,,
17, 0.016043380, 0.088727117,-0.062053245,-271.851623535,-188.619445801,-2572.581542969, 0.010798192,,,,,,,,
18, 0.015935106, 0.088926218,-0.062030319,-271.846099854,-188.620513916,-2572.588134766, 0.010551341,,,,,,,,
19, 0.016002957, 0.088380791,-0.062266920,-271.820007324,-188.622283936,-2572.520996094, 0.010611530,,,,,,,,
20, 0.015927663, 0.088516787,-0.061821878,-271.821807861,-188.622070313,-2572.578125000, 0.010865346,,,,,,,,
21, 0.015722634, 0.088341832,-0.061920561,-271.821502686,-188.623535156,-2572.537597656, 0.011879604,,,,,,,,
22, 0.015393682, 0.088727154,-0.061321001,-271.845733643,-188.621856689,-2572.636718750, 0.011835923,,,,,,,,
23, 0.015132782, 0.088646777,-0.061704922,-271.837402344,-188.622390747,-2572.569824219, 0.011265282,,,,,,,,
24, 0.014783637, 0.088669680,-0.061806381,-271.837066650,-188.620620728,-2572.578125000, 0.011997572,,,,,,,,
25, 0.014378694, 0.088660829,-0.061930019,-271.838287354,-188.621231079,-2572.601562500, 0.011312513,,,,,,,,
26, 0.014027181, 0.089443736,-0.062303673,-271.838500977,-188.621994019,-2572.582275391, 0.011805692,,,,,,,,
27, 0.013669544, 0.089742899,-0.062629327,-271.838378906,-188.622665405,-2572.576904297, 0.011472290,,,,,,,,
28, 0.013374396, 0.089992136,-0.062920265,-271.834350586,-188.622406006,-2572.583251953, 0.011485981,,,,,,,,
