Number of frames: 281
Frequency: 100
Units: rad/mm

Frame,Pen1_tip Rz,Pen1_tip Ry,Pen1_tip Rx,Pen1_tip x,Pen1_tip y,Pen1_tip z,Pen1_tip Error,Pen2_tip2 Rz,Pen2_tip2 Ry,Pen2_tip2 Rx,Pen2_tip2 x,Pen2_tip2 y,Pen2_tip2 z,Pen2_tip2 Error
1, 0.055539813,-0.012936968,-0.056057315,-271.891540527,-188.770889282,-2568.954345703, 0.015664445,,,,,,,,
2, 0.055431791,-0.012213381,-0.056691974,-271.887207031,-188.772644043,-2568.936767578, 0.015873833,,,,,,,,
3, 0.055391524,-0.011480215,-0.057511628,-271.880767822,-188.772506714,-2568.894042969, 0.015811902,,,,,,,,
4, 0.055344984,-0.010899679,-0.057893746,-271.868011475,-188.769897461,-2568.916015625, 0.015538241,,,,,,,,
5, 0.055110812,-0.009533455,-0.058366336,-271.867248535,-188.772094727,-2568.902099609, 0.015472668,,,,,,,,
6, 0.054660656,-0.007850315,-0.058423709,-271.887359619,-188.773254395,-2568.912841797, 0.015799563,,,,,,,,
7, 0.054219306,-0.006824804,-0.058024351,-271.890808105,-188.773620605,-2568.942138672, 0.014683627,,,,,,,,
8, 0.053743236,-0.006363220,-0.057525478,-271.903106689,-188.774810791,-2568.968505859, 0.015061149,,,,,,,,
9, 0.053285565,-0.005884845,-0.057093654,-271.912109375,-188.775115967,-2569.001220703, 0.014930399,,,,,,,,
10, 0.052773159,-0.005514048,-0.057142030,-271.929840088,-188.775192261,-2568.996826172, 0.015518834,,,,,,,,
11, 0.052386314,-0.004919128,-0.057493027,-271.933837891,-188.774887085,-2568.981445313, 0.015996266,,,,,,,,
12, 0.051937446,-0.004436999,-0.058027118,-271.940460205,-188.773620605,-2568.962402344, 0.016216695,,,,,,,,
13, 0.051447868,-0.004071289,-0.058416951,-271.954132080,-188.771606445,-2568.967041016, 0.015362443,,,,,,,,
14, 0.050941132,-0.003633903,-0.058782376,-271.972717285,-188.772109985,-2568.970703125, 0.015086887,,,,,,,,
