Number of frames: 278
Frequency: 100
Units: rad/mm

Frame,Pen1_tip Rz,Pen1_tip Ry,Pen1_tip Rx,Pen1_tip x,Pen1_tip y,Pen1_tip z,Pen1_tip Error,Pen2_tip2 Rz,Pen2_tip2 Ry,Pen2_tip2 Rx,Pen2_tip2 x,Pen2_tip2 y,Pen2_tip2 z,Pen2_tip2 Error
1,,,,,,,, 0.111852512,-0.247894689,-0.013986294,-318.323242188,-188.913314819,-2470.549804688, 0.009771084,
2,,,,,,,, 0.111816213,-0.247852981,-0.014059708,-318.325561523,-188.912460327,-2470.539794922, 0.009069890,
3,,,,,,,, 0.111838996,-0.247585565,-0.014078795,-318.325256348,-188.912368774,-2470.541015625, 0.009227309,
4,,,,,,,, 0.111861832,-0.247776628,-0.014012357,-318.317810059,-188.911331177,-2470.563964844, 0.010266919,
5,,,,,,,, 0.111901507,-0.247862458,-0.014204682,-318.318084717,-188.912796021,-2470.537841797, 0.009857833,
6,,,,,,,, 0.111938007,-0.247761443,-0.014267142,-318.317230225,-188.911880493,-2470.536621094, 0.009922790,
7,,,,,,,, 0.111922048,-0.247860283,-0.014245561,-318.322509766,-188.910430908,-2470.557128906, 0.010046454,
8,,,,,,,, 0.111907080,-0.247896791,-0.014146890,-318.326416016,-188.910583496,-2470.578125000, 0.010256868,
9,,,,,,,, 0.112003975,-0.247743070,-0.014408960,-318.325469971,-188.913131714,-2470.525634766, 0.009781915,
10,,,,,,,, 0.111977562,-0.247671366,-0.014371363,-318.326599121,-188.912719727,-2470.520263672, 0.010318615,
11,,,,,,,, 0.111958675,-0.247859970,-0.014383604,-318.321044922,-188.913284302,-2470.510498047, 0.009597347,
12,,,,,,,, 0.111854903,-0.247765988,-0.014162018,-318.325317383,-188.911727905,-2470.533447266, 0.010861971,
13,,,,,,,, 0.111806482,-0.247898474,-0.013976062,-318.319702148,-188.910293579,-2470.549804688, 0.010614128,
14,,,,,,,, 0.111822829,-0.247944519,-0.013915827,-318.316070557,-188.910263062,-2470.544189453, 0.009531700,
15,,,,,,,, 0.111868240,-0.247827336,-0.013955021,-318.316192627,-188.912307739,-2470.529785156, 0.009610868,
16,,,,,,,, 0.111867480,-0.247787654,-0.013936830,-318.318603516,-188.912384033,-2470.535644531, 0.010278658,
17,,,,,,,, 0.111921154,-0.247758478,-0.014157244,-318.318572998,-188.914916992,-2470.500000000, 0.008517995,
18,,,,,,,, 0.111890540,-0.247751415,-0.013942344,-318.315551758,-188.912292480,-2470.543457031, 0.009214309,
19,,,,,,,, 0.111863695,-0.247790411,-0.013833146,-318.315551758,-188.911712646,-2470.557128906, 0.010336331,
20,,,,,,,, 0.111867659,-0.247842163,-0.013907146,-318.316009521,-188.911499023,-2470.552490234, 0.010399664,
21,,,,,,,, 0.111888483,-0.248032555,-0.014014867,-318.310150146,-188.911285400,-2470.546630859, 0.009732010,
22,,,,,,,, 0.111920968,-0.247905031,-0.014187410,-318.309204102,-188.912139893,-2470.529296875, 0.009444355,
23,,,,,,,, 0.111905038,-0.247847930,-0.014251987,-318.311889648,-188.912017822,-2470.526855469, 0.009528779,
24,,,,,,,, 0.111910276,-0.248129547,-0.014385180,-318.314544678,-188.912918091,-2470.510986328, 0.009809559,
25,,,,,,,, 0.111886010,-0.247747451,-0.014140627,-318.319519043,-188.910034180,-2470.560791016, 0.009678261,
26,,,,,,,, 0.111949496,-0.247616500,-0.014214465,-318.322265625,-188.911117554,-2470.560546875, 0.009233144,
27,,,,,,,, 0.111933202,-0.247728303,-0.014202213,-318.330505371,-188.911087036,-2470.577636719, 0.010525601,
28,,,,,,,, 0.111920886,-0.247596517,-0.014345086,-318.342346191,-188.911544800,-2470.572509766, 0.009277323,
29,,,,,,,, 0.111946978,-0.247713476,-0.014299700,-318.336883545,-188.909057617,-2470.593994141, 0.009263778,
30,,,,,,,, 0.112012684,-0.247890949,-0.014137689,-318.315063477,-188.908020020,-2470.616943359, 0.008963657,
31,,,,,,,, 0.111961961,-0.247916698,-0.014081828,-318.318115234,-188.908828735,-2470.608154297, 0.009402498,
32,,,,,,,, 0.111951753,-0.247576594,-0.014036854,-318.318817139,-188.909103394,-2470.597412109, 0.008313926,
33,,,,,,,, 0.111893080,-0.247726694,-0.014050892,-318.321533203,-188.908645630,-2470.595458984, 0.009019281,
34,,,,,,,, 0.111864097,-0.247833848,-0.014044161,-318.324645996,-188.908248901,-2470.603759766, 0.010294166,
35,,,,,,,, 0.111809872,-0.247751936,-0.013958594,-318.332458496,-188.907592773,-2470.614013672, 0.011136540,
36,,,,,,,, 0.111803927,-0.247749209,-0.013911880,-318.335418701,-188.908721924,-2470.611083984, 0.010186657,
37,,,,,,,, 0.111803733,-0.247775197,-0.013830245,-318.339782715,-188.909286499,-2470.616210938, 0.010368983,
38,,,,,,,, 0.111898877,-0.247757122,-0.013915440,-318.332702637,-188.910293579,-2470.612792969, 0.008901727,
39,,,,,,,, 0.111991480,-0.247740969,-0.014150806,-318.325714111,-188.911666870,-2470.601562500, 0.008852641,
40,,,,,,,, 0.111974813,-0.247627094,-0.014468343,-318.333831787,-188.913238525,-2470.565185547, 0.009183083,
41,,,,,,,, 0.111951709,-0.247579575,-0.014450991,-318.328826904,-188.912353516,-2470.568359375, 0.008360406,
42,,,,,,,, 0.111925483,-0.247726932,-0.014252211,-318.322845459,-188.910858154,-2470.589355469, 0.009269700,
43,,,,,,,, 0.111931972,-0.247690275,-0.014116518,-318.320495605,-188.910705566,-2470.598388672, 0.009692096,
44,,,,,,,, 0.111902237,-0.247913465,-0.014158479,-318.328247070,-188.911010742,-2470.593750000, 0.009758875,
45,,,,,,,, 0.111924492,-0.247800097,-0.014230125,-318.331634521,-188.911453247,-2470.591308594, 0.009420701,
46,,,,,,,, 0.111928143,-0.247724175,-0.014276874,-318.333770752,-188.911758423,-2470.595947266, 0.010369974,
47,,,,,,,, 0.111903913,-0.247671381,-0.014213120,-318.338073730,-188.911102295,-2470.606445313, 0.009644332,
48,,,,,,,, 0.111957416,-0.247685254,-0.014288737,-318.333496094,-188.912094116,-2470.575683594, 0.008933892,
49,,,,,,,, 0.111911975,-0.247826099,-0.014112527,-318.331970215,-188.911575317,-2470.596435547, 0.009826529,
