Number of frames: 289
Frequency: 100
Units: rad/mm

Frame,Pen1_tip Rz,Pen1_tip Ry,Pen1_tip Rx,Pen1_tip x,Pen1_tip y,Pen1_tip z,Pen1_tip Error,Pen2_tip2 Rz,Pen2_tip2 Ry,Pen2_tip2 Rx,Pen2_tip2 x,Pen2_tip2 y,Pen2_tip2 z,Pen2_tip2 Error
1, 0.012660848,-0.172714338,-0.016936075,-311.265380859,-191.240631104,-2382.094970703, 0.018755933, 0.135889485, 0.015918139, 0.013590138,-166.001022339,-189.677001953,-2483.911132813, 0.005046566,
2, 0.012673353,-0.172756180,-0.016718790,-311.253448486,-191.239562988,-2382.120849609, 0.018831333, 0.135876358, 0.015737746, 0.013572482,-165.999710083,-189.678421021,-2483.889404297, 0.005160537,
3, 0.012729912,-0.172666177,-0.016793858,-311.257598877,-191.242446899,-2382.067871094, 0.018926473, 0.135847896, 0.015623898, 0.013917617,-166.007888794,-189.675765991,-2483.931640625, 0.005065296,
4, 0.012727009,-0.172957465,-0.016276881,-311.253601074,-191.241241455,-2382.106445313, 0.018876635, 0.135930777, 0.015733648, 0.014170935,-166.003372192,-189.673721313,-2483.950683594, 0.003825076,
5, 0.012656624,-0.173826620,-0.015867928,-311.253234863,-191.243835449,-2382.106201172, 0.019938532, 0.135985062, 0.015787471, 0.014350456,-166.002563477,-189.673370361,-2483.958496094, 0.003560935,
6, 0.012638981,-0.174089745,-0.015589418,-311.249084473,-191.243331909,-2382.108642578, 0.019295182, 0.136036396, 0.015493767, 0.014301605,-165.996200562,-189.675354004,-2483.930908203, 0.004758117,
7, 0.012537080,-0.174569443,-0.015380406,-311.254272461,-191.241561890,-2382.117675781, 0.019427238, 0.136091933, 0.015925264, 0.014297834,-165.992156982,-189.676742554,-2483.902832031, 0.005254924,
8, 0.012568291,-0.175038815,-0.015249669,-311.247222900,-191.243270874,-2382.107910156, 0.018204948, 0.136116222, 0.015985902, 0.014284871,-165.991378784,-189.679168701,-2483.883300781, 0.003678899,
9, 0.012644690,-0.175335452,-0.014880896,-311.238067627,-191.243057251,-2382.119628906, 0.019518571, 0.136126742, 0.015905848, 0.014640648,-165.994003296,-189.676467896,-2483.924072266, 0.003824805,
10, 0.012627646,-0.175613880,-0.014510072,-311.237884521,-191.245162964,-2382.123046875, 0.019208243, 0.136159241, 0.015673397, 0.014852553,-165.989242554,-189.674819946,-2483.945068359, 0.004472708,
11, 0.012590816,-0.175834015,-0.014199406,-311.223907471,-191.243331909,-2382.142822266, 0.019942075, 0.136155143, 0.015733534, 0.014686649,-165.993438721,-189.678314209,-2483.900146484, 0.005621256,
12, 0.012446434,-0.175256848,-0.014306753,-311.225128174,-191.244644165,-2382.117675781, 0.017935172, 0.136149317, 0.015895374, 0.014782417,-165.996307373,-189.677902222,-2483.905761719, 0.004218995,
13, 0.012164492,-0.175339907,-0.014545698,-311.233947754,-191.247192383,-2382.096679688, 0.019026063, 0.136155710, 0.015926836, 0.014742790,-165.994628906,-189.678253174,-2483.898681641, 0.004130758,
14, 0.011877605,-0.174974650,-0.014628817,-311.237457275,-191.244247437,-2382.127441406, 0.019397350, 0.136146054, 0.016012426, 0.014785982,-165.996520996,-189.676422119,-2483.914062500, 0.005446158,
15, 0.011590560,-0.174599439,-0.014923502,-311.255889893,-191.242950439,-2382.135009766, 0.018435745, 0.136137977, 0.015630497, 0.014681596,-165.990051270,-189.675369263,-2483.916748047, 0.004018744,
16, 0.011515822,-0.174933642,-0.015427328,-311.252441406,-191.244598389,-2382.102294922, 0.019358478, 0.136070728, 0.015465996, 0.014651349,-165.997573853,-189.674148560,-2483.934814453, 0.004299854,
17, 0.011571699,-0.174617767,-0.015878377,-311.243530273,-191.246246338,-2382.071533203, 0.018359415, 0.136061549, 0.015380146, 0.014376464,-165.990036011,-189.675292969,-2483.909912109, 0.004385978,
18, 0.011624129,-0.174249113,-0.015908279,-311.233093262,-191.243530273,-2382.100341797, 0.018450093, 0.136009231, 0.015630852, 0.014108562,-165.993728638,-189.678359985,-2483.888916016, 0.004303090,
19, 0.011534644,-0.174470454,-0.015946440,-311.238098145,-191.243408203,-2382.123779297, 0.018733017, 0.135979831, 0.015617426, 0.013922948,-165.992675781,-189.679260254,-2483.880859375, 0.004178989,
20, 0.011521448,-0.174229085,-0.016147425,-311.231597900,-191.243225098,-2382.125244141, 0.018311342, 0.135971487, 0.015572297, 0.013830927,-165.991226196,-189.678817749,-2483.889160156, 0.004009196,
21, 0.011371405,-0.174383208,-0.016513295,-311.243072510,-191.245025635,-2382.092529297, 0.018137213, 0.135930359, 0.015578774, 0.014113085,-165.998001099,-189.674011230,-2483.955566406, 0.004751114,
22, 0.011246426,-0.174627289,-0.016390627,-311.236083984,-191.241470337,-2382.141113281, 0.017134683, 0.135881618, 0.015543315, 0.013852469,-166.001617432,-189.676605225,-2483.929199219, 0.004319847,
23, 0.011159680,-0.174577236,-0.016598945,-311.242828369,-191.242279053,-2382.141357422, 0.017925845, 0.135883301, 0.015666906, 0.013648706,-165.999755859,-189.678695679,-2483.907958984, 0.003844282,
24, 0.011073253,-0.174807608,-0.016890999,-311.249938965,-191.243469238,-2382.124511719, 0.018583141, 0.135890648, 0.015782664, 0.013691189,-166.001235962,-189.677047729,-2483.921875000, 0.004094083,
25, 0.011078806,-0.175102264,-0.017147552,-311.238433838,-191.242340088,-2382.111816406, 0.017814538, 0.135923997, 0.015750095, 0.013533395,-165.994079590,-189.677230835,-2483.898437500, 0.004080118,
26, 0.011033019,-0.175273508,-0.017422730,-311.242218018,-191.244140625,-2382.087402344, 0.018917583, 0.135871619, 0.015657658, 0.013641005,-166.002365112,-189.677017212,-2483.916015625, 0.005168592,
27, 0.010957729,-0.175240904,-0.017385250,-311.238220215,-191.243011475,-2382.116210938, 0.019262303, 0.135869682, 0.015674796, 0.013686699,-166.002258301,-189.677764893,-2483.911376953, 0.004423245,
28, 0.010816567,-0.174831569,-0.017481040,-311.247161865,-191.243423462,-2382.131591797, 0.018790185, 0.135897532, 0.015778610, 0.013811177,-166.000274658,-189.678131104,-2483.915527344, 0.003908249,
29, 0.010683930,-0.174966037,-0.017639073,-311.243103027,-191.243392944,-2382.123779297, 0.019741278, 0.135961458, 0.015825186, 0.013896885,-165.995315552,-189.678436279,-2483.901611328, 0.004538376,
30, 0.010434342,-0.175365105,-0.017770352,-311.247711182,-191.244735718,-2382.108398438, 0.018910516, 0.135997057, 0.015772860, 0.013964420,-165.994873047,-189.678710938,-2483.895751953, 0.004197584,
31, 0.010172832,-0.175436810,-0.017680304,-311.256347656,-191.245025635,-2382.106201172, 0.018023733, 0.136020124, 0.015791111, 0.014010798,-165.992401123,-189.679580688,-2483.882080078, 0.003959502,
32, 0.009941697,-0.175764576,-0.017426757,-311.270507813,-191.245483398,-2382.117187500, 0.018516682, 0.135995045, 0.015540894, 0.014149670,-165.993362427,-189.678131104,-2483.887695313, 0.004195133,
33, 0.010030024,-0.176250368,-0.017286368,-311.257995605,-191.246124268,-2382.112792969, 0.018252511, 0.136040971, 0.015567495, 0.014379328,-165.988891602,-189.677444458,-2483.905517578, 0.003901132,
34, 0.010270542,-0.176459461,-0.017093459,-311.240753174,-191.246459961,-2382.127441406, 0.018486395, 0.136128619, 0.015989818, 0.014408170,-165.989974976,-189.679687500,-2483.885253906, 0.005128475,
35, 0.010510207,-0.176163897,-0.017302366,-311.225189209,-191.248260498,-2382.097900391, 0.018559087, 0.136157364, 0.015770908, 0.014432156,-165.992660522,-189.679916382,-2483.882812500, 0.004913680,
36, 0.010434370,-0.176292107,-0.017380545,-311.226226807,-191.246307373,-2382.100097656, 0.019807659, 0.136196107, 0.015699200, 0.014622222,-165.989318848,-189.677200317,-2483.911865234, 0.005309440,
37, 0.010145794,-0.175929800,-0.017567435,-311.242736816,-191.246658325,-2382.078125000, 0.018126575, 0.136183023, 0.015545733, 0.014736806,-165.986877441,-189.675033569,-2483.926269531, 0.005362303,
38, 0.009711412,-0.175836042,-0.017397014,-311.253875732,-191.245773315,-2382.114501953, 0.018780829, 0.136101946, 0.015507770, 0.014704379,-165.993347168,-189.675933838,-2483.917968750, 0.005199234,
39, 0.009395589,-0.175564378,-0.017248392,-311.255706787,-191.243087769,-2382.150878906, 0.019095562, 0.136108190, 0.015725786, 0.014626437,-165.991455078,-189.675918579,-2483.904785156, 0.004783239,
40, 0.009223068,-0.175674096,-0.017133286,-311.251647949,-191.239959717,-2382.191406250, 0.019445427, 0.136156648, 0.015949352, 0.014388559,-165.983184814,-189.677169800,-2483.869140625, 0.004125487,
41, 0.009345530,-0.175722092,-0.017679432,-311.236907959,-191.243026733,-2382.146484375, 0.019283721, 0.136091843, 0.015612088, 0.014333356,-165.989257813,-189.677429199,-2483.882080078, 0.004620343,
42, 0.009518348,-0.174821734,-0.018419035,-311.235961914,-191.244247437,-2382.105468750, 0.019441484, 0.136058033, 0.015724523, 0.014360345,-165.993225098,-189.675415039,-2483.907958984, 0.004760849,
43, 0.009602336,-0.174636081,-0.018821172,-311.227539063,-191.243026733,-2382.103759766, 0.019134996, 0.135997251, 0.015911786, 0.014235080,-165.998443604,-189.675643921,-2483.905273438, 0.004485725,
44, 0.009521754,-0.174686044,-0.018910078,-311.226074219,-191.242706299,-2382.115478516, 0.018834971, 0.135979533, 0.015734460, 0.014034089,-165.997177124,-189.676803589,-2483.897216797, 0.004574138,
45, 0.009312462,-0.174283713,-0.018993000,-311.236968994,-191.245941162,-2382.089355469, 0.019114139, 0.136051729, 0.015841531, 0.013968890,-165.987487793,-189.676162720,-2483.910400391, 0.004732066,
46, 0.009021947,-0.174494907,-0.018620405,-311.244995117,-191.244812012,-2382.129150391, 0.018674009, 0.136006534, 0.015743762, 0.013814790,-165.992462158,-189.677505493,-2483.906738281, 0.004547438,
47, 0.008870075,-0.174748763,-0.018577289,-311.248382568,-191.245437622,-2382.141113281, 0.018807586, 0.135955215, 0.015625240, 0.013829697,-165.995010376,-189.676528931,-2483.924316406, 0.005339479,
48, 0.008941330,-0.174289078,-0.019049751,-311.252716064,-191.247589111,-2382.093505859, 0.018450564, 0.135866240, 0.015615116, 0.013761030,-166.001663208,-189.677108765,-2483.919433594, 0.005863158,
49, 0.009121604,-0.174308062,-0.019223504,-311.242889404,-191.245895386,-2382.084228516, 0.018896861, 0.135839641, 0.015533198, 0.013775220,-166.000442505,-189.676437378,-2483.931640625, 0.005672087,
50, 0.009278396,-0.174542069,-0.019158648,-311.234527588,-191.246246338,-2382.077148438, 0.018595712, 0.135881469, 0.015598799, 0.013718408,-165.993896484,-189.676803589,-2483.924560547, 0.004512567,
51, 0.009289321,-0.174285710,-0.018436965,-311.236114502,-191.244110107,-2382.150878906, 0.018741883, 0.135905817, 0.015725184, 0.013721251,-165.993392944,-189.677947998,-2483.921630859, 0.004851489,
52, 0.009355642,-0.174611345,-0.018106431,-311.227874756,-191.245773315,-2382.134765625, 0.019570392, 0.135916248, 0.015635410, 0.013701156,-165.992538452,-189.678466797,-2483.909423828, 0.005201083,
53, 0.009392708,-0.174230441,-0.018023077,-311.235290527,-191.248275757,-2382.106689453, 0.018955678, 0.135919094, 0.015543328, 0.013694346,-165.993515015,-189.678939819,-2483.893310547, 0.004517145,
54, 0.009367096,-0.173883483,-0.017546108,-311.237274170,-191.244781494,-2382.177490234, 0.019780265, 0.135925859, 0.015516526, 0.013888715,-165.999557495,-189.677688599,-2483.910644531, 0.004108757,
