Number of frames: 251
Frequency: 100
Units: rad/mm

Frame,Pen1_tip Rz,Pen1_tip Ry,Pen1_tip Rx,Pen1_tip x,Pen1_tip y,Pen1_tip z,Pen1_tip Error,Pen2_tip2 Rz,Pen2_tip2 Ry,Pen2_tip2 Rx,Pen2_tip2 x,Pen2_tip2 y,Pen2_tip2 z,Pen2_tip2 Error
1, 0.035539035,-0.326632351,-0.027888795,-310.354675293,-191.051513672,-2379.820312500, 0.028650312, 0.189271748, 0.764193237, 0.091448754,-154.632736206,-189.652481079,-2475.614257813, 0.027027085,
2, 0.035584789,-0.326685578,-0.027918052,-310.350891113,-191.052536011,-2379.801025391, 0.028520098, 0.189229280, 0.764156044, 0.091405034,-154.636199951,-189.651611328,-2475.617919922, 0.027182270,
3, 0.035662718,-0.326430440,-0.027938129,-310.351348877,-191.052505493,-2379.800537109, 0.027438741, 0.189308479, 0.764181018, 0.091460444,-154.627319336,-189.650054932,-2475.629394531, 0.025713852,
4, 0.035733297,-0.326306969,-0.027814982,-310.339050293,-191.049743652,-2379.828857422, 0.028513741, 0.189169466, 0.764145315, 0.091251992,-154.622573853,-189.651016235,-2475.614013672, 0.026967097,
5, 0.035795122,-0.326091319,-0.028001375,-310.327148438,-191.050659180,-2379.805419922, 0.027629633, 0.189138412, 0.764305890, 0.091306336,-154.631851196,-189.650955200,-2475.632812500, 0.024411310,
6, 0.035581939,-0.325845182,-0.027869636,-310.321746826,-191.049850464,-2379.824951172, 0.028782334, 0.189114675, 0.764302433, 0.091346107,-154.640899658,-189.650650024,-2475.645507813, 0.025239373,
7, 0.035244480,-0.325439245,-0.027954223,-310.337127686,-191.052551270,-2379.796875000, 0.026465300, 0.189095572, 0.764182687, 0.091279723,-154.636245728,-189.651428223,-2475.638671875, 0.026223369,
8, 0.034764182,-0.325430006,-0.027574617,-310.355407715,-191.052139282,-2379.846191406, 0.028059589, 0.189137176, 0.764150977, 0.091178022,-154.617523193,-189.651855469,-2475.614013672, 0.027439561,
9, 0.034561262,-0.325619996,-0.027396379,-310.364410400,-191.052291870,-2379.870117188, 0.029325604, 0.189205751, 0.764263570, 0.091338567,-154.629501343,-189.652328491,-2475.619628906, 0.025799127,
10, 0.034761179,-0.325618237,-0.027601453,-310.350830078,-191.052871704,-2379.842041016, 0.029137261, 0.189256161, 0.764194071, 0.091481529,-154.637405396,-189.652267456,-2475.628417969, 0.026073869,
11, 0.035072498,-0.325648934,-0.027966855,-310.336944580,-191.054885864,-2379.792724609, 0.027772579, 0.189246282, 0.764333606, 0.091507174,-154.642486572,-189.652633667,-2475.626220703, 0.025369147,
12, 0.035233028,-0.325343341,-0.028140677,-310.326141357,-191.054244995,-2379.782226563, 0.028199280, 0.189167708, 0.764287829, 0.091270737,-154.624389648,-189.653366089,-2475.597412109, 0.026633639,
13, 0.035085652,-0.325093538,-0.028162843,-310.329711914,-191.054824829,-2379.798828125, 0.028331582, 0.189212278, 0.764119089, 0.091419034,-154.630920410,-189.651824951,-2475.623046875, 0.027552208,
14, 0.034759015,-0.324691147,-0.028214080,-310.348510742,-191.054321289,-2379.808837891, 0.029288502, 0.189253524, 0.764252245, 0.091498293,-154.633468628,-189.652359009,-2475.634521484, 0.025865361,
15, 0.034480799,-0.324631840,-0.028202783,-310.360931396,-191.054046631,-2379.824462891, 0.029400101, 0.189213514, 0.764461279, 0.091483884,-154.643280029,-189.653015137,-2475.628662109, 0.024565538,
16, 0.034439813,-0.324937105,-0.028400080,-310.361999512,-191.055511475,-2379.792480469, 0.028700871, 0.189218611, 0.764339745, 0.091475137,-154.640594482,-189.652328491,-2475.632324219, 0.024854524,
17, 0.034507357,-0.325089127,-0.028378252,-310.364593506,-191.055511475,-2379.787109375, 0.027898733, 0.189199105, 0.764168501, 0.091265745,-154.621276855,-189.652709961,-2475.605957031, 0.027002661,
18, 0.034659311,-0.325005978,-0.028096391,-310.354309082,-191.054260254,-2379.820556641, 0.027841782, 0.189308688, 0.764231324, 0.091511123,-154.637680054,-189.652755737,-2475.625488281, 0.025894493,
19, 0.034872040,-0.325314701,-0.027973251,-310.338348389,-191.052780151,-2379.826416016, 0.028035501, 0.189279571, 0.764337659, 0.091369629,-154.627090454,-189.653869629,-2475.592773438, 0.026029209,
20, 0.034936599,-0.325390577,-0.027779710,-310.335418701,-191.050643921,-2379.857421875, 0.029084699, 0.189309344, 0.764217317, 0.091473609,-154.632583618,-189.652023315,-2475.609619141, 0.025951415,
21, 0.034974311,-0.325410813,-0.027903214,-310.335449219,-191.052352905,-2379.830322266, 0.029455600, 0.189215273, 0.764265954, 0.091361851,-154.633041382,-189.652130127,-2475.600097656, 0.026505196,
22, 0.034824762,-0.324989766,-0.027773665,-310.342773438,-191.053085327,-2379.847167969, 0.029559132, 0.189307392, 0.764392555, 0.091549344,-154.644393921,-189.651153564,-2475.626708984, 0.023608906,
23, 0.034622546,-0.325261295,-0.028038772,-310.354217529,-191.055801392,-2379.811279297, 0.028842511, 0.189316392, 0.764158666, 0.091412939,-154.631393433,-189.650863647,-2475.630126953, 0.025127944,
24, 0.034267582,-0.325195044,-0.027911007,-310.367584229,-191.052963257,-2379.866455078, 0.028765075, 0.189272508, 0.764176548, 0.091420628,-154.644104004,-189.649795532,-2475.640136719, 0.025603447,
25, 0.034150925,-0.325183749,-0.028301101,-310.378448486,-191.054550171,-2379.849609375, 0.029697843, 0.189273417, 0.764281809, 0.091497816,-154.655090332,-189.649719238,-2475.647949219, 0.024502162,
26, 0.034217883,-0.325384468,-0.028725335,-310.380950928,-191.055801392,-2379.822265625, 0.029197998, 0.189304456, 0.764310062, 0.091576137,-154.656463623,-189.650543213,-2475.659667969, 0.023573333,
27, 0.034384441,-0.325402141,-0.028883709,-310.373260498,-191.054092407,-2379.819580078, 0.029397983, 0.189112619, 0.764252841, 0.091239043,-154.647232056,-189.652313232,-2475.615478516, 0.026191015,
28, 0.034603059,-0.325156510,-0.029260918,-310.377044678,-191.057373047,-2379.755126953, 0.028505774, 0.189107060, 0.764304221, 0.091126546,-154.635986328,-189.652984619,-2475.587646484, 0.026127318,
29, 0.034550156,-0.325026363,-0.028682826,-310.374053955,-191.054763794,-2379.814208984, 0.028955251, 0.189186826, 0.764212251, 0.091302827,-154.645935059,-189.652297974,-2475.604248047, 0.026497204,
30, 0.034588676,-0.325093746,-0.028479371,-310.369445801,-191.056121826,-2379.820800781, 0.029367868, 0.189369470, 0.764224589, 0.091712505,-154.666473389,-189.649948120,-2475.655761719, 0.024474906,
31, 0.034623630,-0.325098932,-0.028433388,-310.377655029,-191.057693481,-2379.804687500, 0.028722733, 0.189319000, 0.764254510, 0.091551766,-154.656356812,-189.650939941,-2475.638183594, 0.025618725,
32, 0.034688842,-0.325080574,-0.028221222,-310.369567871,-191.056243896,-2379.834472656, 0.028461933, 0.189333752, 0.764116585, 0.091631345,-154.663085938,-189.651672363,-2475.661621094, 0.024861606,
33, 0.034793243,-0.325028300,-0.028161036,-310.352355957,-191.054443359,-2379.871826172, 0.029115599, 0.189227834, 0.764119029, 0.091490619,-154.662338257,-189.651580811,-2475.654052734, 0.024791805,
34, 0.034802090,-0.325551778,-0.028688502,-310.360321045,-191.057037354,-2379.803222656, 0.029839993, 0.189116567, 0.764235497, 0.091236882,-154.648757935,-189.652175903,-2475.629150391, 0.025501007,
35, 0.034556609,-0.325689137,-0.028692724,-310.365509033,-191.056259155,-2379.823974609, 0.029414581, 0.189192757, 0.764148593, 0.091336340,-154.645889282,-189.652236938,-2475.642333984, 0.024982490,
36, 0.034190498,-0.325557828,-0.028711434,-310.382995605,-191.055679321,-2379.831054688, 0.029623205, 0.189087033, 0.764122427, 0.091200322,-154.647125244,-189.653213501,-2475.612548828, 0.025769573,
37, 0.033933427,-0.325471908,-0.028972121,-310.402313232,-191.058731079,-2379.790771484, 0.029164029, 0.189161211, 0.764121950, 0.091393299,-154.660110474,-189.651977539,-2475.628417969, 0.025964538,
38, 0.033782903,-0.325383037,-0.028767418,-310.396575928,-191.057098389,-2379.811767578, 0.029552627, 0.189306304, 0.764228225, 0.091605425,-154.663970947,-189.651916504,-2475.639892578, 0.025155349,
39, 0.033771742,-0.325369179,-0.028681261,-310.392913818,-191.058593750,-2379.812255859, 0.028550878, 0.189328969, 0.764154494, 0.091549054,-154.654815674,-189.652694702,-2475.627197266, 0.027561547,
40, 0.033805888,-0.325691581,-0.028484033,-310.371856689,-191.055587769,-2379.845947266, 0.029421985, 0.189323679, 0.764255106, 0.091485433,-154.648559570,-189.652954102,-2475.621093750, 0.026628127,
41, 0.033875015,-0.325914890,-0.028992254,-310.376831055,-191.058227539,-2379.778808594, 0.028319474, 0.189295411, 0.764272094, 0.091420196,-154.645919800,-189.652374268,-2475.616943359, 0.025480088,
42, 0.033731118,-0.326058924,-0.028791035,-310.375549316,-191.054626465,-2379.854736328, 0.029566169, 0.189270064, 0.764163673, 0.091459192,-154.653930664,-189.651382446,-2475.635009766, 0.025992533,
43, 0.033709291,-0.326116025,-0.029243059,-310.389923096,-191.056854248,-2379.817382813, 0.029449254, 0.189328387, 0.764219701, 0.091621928,-154.666671753,-189.649856567,-2475.662109375, 0.025248956,
44, 0.033713069,-0.326422572,-0.029590266,-310.391815186,-191.056823730,-2379.804931641, 0.029341623, 0.189175680, 0.764189422, 0.091236718,-154.646957397,-189.651382446,-2475.621826172, 0.026117083,
45, 0.033687390,-0.326408595,-0.029799879,-310.399139404,-191.057388306,-2379.801513672, 0.028655889, 0.189301819, 0.764164627, 0.091568016,-154.669586182,-189.650177002,-2475.664794922, 0.025012402,
46, 0.033658154,-0.326171279,-0.029631648,-310.395751953,-191.055053711,-2379.837646484, 0.029202471, 0.189337999, 0.764158487, 0.091653481,-154.680099487,-189.650192261,-2475.668945313, 0.024172667,
47, 0.033711020,-0.326269835,-0.029644573,-310.396881104,-191.056427002,-2379.822753906, 0.028888267, 0.189366937, 0.764104009, 0.091600202,-154.670700073,-189.649978638,-2475.663574219, 0.024862416,
48, 0.033675574,-0.326164275,-0.029170593,-310.386169434,-191.054916382,-2379.870117188, 0.029287936, 0.189301118, 0.763973832, 0.091447748,-154.661987305,-189.651031494,-2475.646240234, 0.027169930,
49, 0.033647578,-0.326308787,-0.029043879,-310.378204346,-191.056106567,-2379.862304688, 0.029281693, 0.189250156, 0.764126301, 0.091450594,-154.664962769,-189.651657104,-2475.644531250, 0.026069794,
50, 0.033524327,-0.326792389,-0.029023100,-310.372253418,-191.056549072,-2379.856201172, 0.029167077, 0.189164191, 0.764087439, 0.091369361,-154.661041260,-189.651596069,-2475.645263672, 0.025998663,
